aID_STAO,elevation,HS,land_use,N_surveys,SR_pl_mean,SR_pl_sh_mean,SR_pl_lo_mean,SR_pl_trend,T_pl_mean,T_pl_sh_mean,T_pl_lo_mean,T_pl_trend,T_pl_sh_trend,T_pl_lo_trend,SR_mo_mean,SR_mo_sh_mean,SR_mo_lo_mean,SR_mo_trend,T_mo_mean,T_mo_sh_mean,T_mo_lo_mean,T_mo_trend,T_mo_sh_trend,T_mo_lo_trend
314,2467.10009765625,alpine,unused,4,11.25,0,2.625,5.3999999999999995,1.245,NA,1.5,-0.012000000000000188,NA,-0,5.75,2.5,1,4.199999999999999,1.5825,2.5,1,0.19799999999999998,NA,-0
315,2223.60009765625,alpine,unused,4,29.75,0.375,7.5,3.399999999999998,1.58,1.5,1.6794642857142856,0.03200000000000003,NA,0.05928571428571443,18.25,6.25,13,-1.7999999999999998,2.3275,2.3125,2.3008928571428573,0.0620000000000001,0.34999999999999976,-0.0921428571428571
316,1208.300048828125,montane,forest,5,11,0.6,19.2,-4,3.112,3,3.0910714285714285,0.010000000000000194,NA,-0.024999999999999665,26.2,15.2,42.6,-0.19999999999999862,3.202,3.4633333333333334,3.1315384615384616,0.001999999999999947,0.07666666666666665,-0.03230769230769234
317,1487,subalpine,grassland,4,43.5,7.5,25.5,-4.799999999999999,3.1175,2.9895833333333335,2.90218253968254,0.030000000000000242,0.12499999999999997,0.05380952380952397,5.5,4.5,3,-4.3999999999999995,3.5100000000000002,3.7777777777777777,3,0.6699999999999982,-4.712107172159921e-16,1.5044600614860266e-15
318,1614.4000244140625,subalpine,forest,4,29.5,0,51.625,-0.39999999999999875,2.5075,NA,2.511904761904762,-0.01400000000000041,NA,-0.02380952380952373,28.5,15.75,45.25,6.800000000000001,2.8525,2.946428571428571,2.837797619047619,0.08599999999999994,-0.042857142857142524,0.09404761904761878
319,958.0999755859375,montane,grassland,4,30,9.625,28.375,-6.399999999999997,3.2925,3.4895833333333335,3.2443181818181817,0.005999999999999696,-0.17499999999999943,0.03863636363636403,1.25,0,0.75,-0.9999999999999998,3,NA,3,NA,NA,NA
320,1498.4000244140625,subalpine,grassland,5,54,6.6,22.9,3.800000000000004,2.944,3,2.54,0.07199999999999991,2.943699825358179e-16,0.1877777777777773,11.8,10.6,10.8,2.4,3.312,3.783333333333333,3.01,-0.13199999999999967,-0.35999999999999993,-0.0800000000000001
321,688.4000244140625,montane,grassland,3,24.333333333333332,16.833333333333332,15,2.9999999999999853,3.396666666666667,3.363888888888889,3.761111111111111,0.039999999999998606,-0.07500000000000136,-0.13333333333333447,2.6666666666666665,2.6666666666666665,0,-1.0000000000000013,4,4,NA,NA,NA,NA
322,571.79998779296875,colline,grassland,4,36.5,16.25,26.875,0.799999999999997,3.4675000000000002,3.822916666666667,3.7134424603174603,-0.05799999999999929,-0.05833333333333321,0.10281746031745981,3.75,2,6,0.2,3.1,4,3,0.08000000000000025,NA,-0
323,762.5,montane,forest,4,14.25,0,22.625,-5.4,3.2925,NA,3.3700396825396823,0.07399999999999948,NA,0.12619047619047644,10,5,18.75,-3.5999999999999988,3.06,3.2777777777777777,3,-0.04000000000000003,0.16666666666666577,-0
324,795.5999755859375,montane,grassland,4,25.5,20.5,8.375,7.1999999999999975,3.2775,3.3392857142857144,3.3125,0.07400000000000037,0.32857142857142846,-0.049999999999999815,1.25,1,0,0.5999999999999999,4,4,NA,NA,NA,NA
325,664.70001220703125,montane,forest,4,8.25,0.75,15.75,13.4,3.05,3,3.0576923076923075,0.020000000000000146,NA,0.03846153846153849,12,6.25,22,2.799999999999999,3.0575,3.0833333333333335,3.0357142857142856,0.005999999999999692,-0.06666666666666696,0.02857142857142865
326,632.79998779296875,montane,forest,5,6.8,4.2,9,-0.1999999999999991,3.236,3.5,3.3,-0.33199999999999924,-1.573501304955087e-15,-0.44999999999999923,5,0.6,11.4,-1.199999999999999,3.216,3,3.2333333333333334,0.13199999999999992,NA,0.09999999999999964
327,466.29998779296875,montane,forest,4,25.75,7.25,38.25,-4.200000000000001,3.3675,3.270833333333333,3.4034965034965037,0.10200000000000102,0.21666666666666712,0.1283916083916079,10.25,3.75,22.75,-0.6000000000000001,3.205,3,3.2404761904761905,-0.027999999999999577,-0,-0.05904761904761848
328,1021.2999877929688,montane,forest,4,6.75,0,14.875,-1.3999999999999995,3.0700000000000003,NA,3.145833333333333,0.15999999999999998,NA,0.08333333333333391,17,5.25,34.75,3.2000000000000015,2.9675000000000002,3,2.958041958041958,-0.050000000000000176,-0,-0.0643356643356645
329,691.70001220703125,montane,forest,4,6.25,0,21.75,1.0000000000000004,3.475,NA,3.475,0.11600000000000019,NA,0.11714285714285762,7.75,1.5,14,-0.9999999999999996,3.0925000000000002,3,3.1125,0.005999999999999698,1.5044600614860262e-15,-0.009999999999999601
330,604,montane,forest,5,21.4,0.7,37.8,-7.599999999999993,3.304,3.5,3.3705555555555557,0.027999999999999997,NA,-0.024999999999999665,6.6,4.2,9.6,-2.799999999999999,3,3,3,2.943699825358179e-16,0,2.943699825358179e-16
331,358.1000061035156,colline,forest,4,16.75,0,38.875,-1.7999999999999983,3.5149999999999997,NA,3.534280303030303,-0.012000000000000097,NA,0.007121212121212751,16.5,5.5,37.25,7.599999999999998,3.4125,3.7222222222222223,3.3824092574092575,0.04199999999999964,-0.33333333333333476,0.011288711288711534
332,2345,alpine,unused,5,2.8,0,0,-0.5999999999999996,1.4333333333333333,NA,NA,-0.04000000000000049,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
333,2560.699951171875,alpine,unused,4,42.25,1.5,14.625,0.6000000000000001,1.7025,1.5,1.7642361111111111,0.014000000000000236,-0,0.0691666666666662,18,3,15.5,-0.39999999999999875,1.545,1.2916666666666667,1.5846861471861473,-0.01199999999999957,0.16666666666666674,-0.044372294372294355
334,2886,alpine,unused,5,8.6,0,0.4,3.7999999999999994,1.17,NA,1,-0.001999999999999925,NA,NA,4.6,1,0.4,1.5999999999999992,1,1,1,0,0,5.014866871620088e-16
335,2660.199951171875,alpine,unused,4,13,0,1,0,1.29,NA,1,0.004000000000000002,NA,0,8,3,3.5,3.5999999999999996,1.2,1.25,1.2083333333333333,0.41199999999999987,0.7499999999999996,0.3666666666666667
336,2710.300048828125,alpine,unused,4,0,0,0,-0,NA,NA,NA,NA,NA,NA,5,1,2.5,2,1.3325,1,1.6666666666666667,0.4019999999999999,-0,0.4999999999999994
337,1014.5999755859375,montane,forest,4,9.5,0,16.875,4.800000000000001,3.1625,NA,3.0833333333333335,0.07800000000000029,NA,-0.10000000000000017,14.75,3.5,30,-1.0000000000000004,3.1875,3.5,3.1616161616161618,0.1139999999999997,0.39999999999999974,0.07878787878787889
338,2239.800048828125,alpine,grassland,5,34.2,1.2,10.6,-2.2000000000000046,1.746,1.5,1.6527380952380952,0.014000000000000208,-0,-0.012976190476190114,3.8,0,1,0.6,1.3333333333333333,NA,1,0.7142857142857141,NA,-7.563727025794796e-17
339,1774.300048828125,subalpine,forest,4,48.75,0.5,50.125,-1.4000000000000028,2.4775,2,2.505691311612364,-0.041999999999999815,NA,0.001378446115288416,33,11.5,44.75,5.2,2.625,2.2160714285714285,2.7125,0.18400000000000016,0.5585714285714286,0.09666666666666647
340,1376,subalpine,unused,4,25,4.625,14.25,8,3.075,3.0625,2.979166666666667,0.04400000000000012,0.050000000000000176,0.08333333333333338,16.75,0.5,22,-0.19999999999999937,2.8575,2,2.8595238095238096,-0.36999999999999955,NA,-0.40571428571428586
341,857,montane,grassland,4,34.75,9.5,32.875,-4.999999999999999,3.275,3.46875,3.280145202020202,-0.012000000000000096,-0.20833333333333284,0.025126262626262635,2.25,3,0.75,0.20000000000000015,3.6666666666666665,4,3,0.714285714285714,2.0059467486480336e-15,NA
342,788.0999755859375,montane,grassland,4,25.5,4.5,20.125,0.8000000000000014,3.305,3.6666666666666665,3.3427083333333334,0.01999999999999922,0.3571428571428561,0.07583333333333346,1.25,0,0,-1.4,NA,NA,NA,NA,NA,NA
343,849.70001220703125,montane,grassland,4,35.25,5.875,36.25,-8.6,3.32,3.4375,3.2214015151515154,0.02799999999999993,0.14999999999999997,-4.545454545450426e-4,10,6.25,15,-3.6000000000000005,3.14,3.8,3,-0.13199999999999984,0.5999999999999992,0
344,730,montane,forest,4,14.5,4.625,24.125,-0.3999999999999998,3.34,3.75,3.3333333333333335,0.044000000000000115,-0.2500000000000011,0.2095238095238091,20.5,10,35.75,-0.8000000000000017,3.17,3.253968253968254,3.134111721611722,0.10400000000000008,0.1156462585034004,0.0762271062271056
345,1162.800048828125,montane,grassland,4,22.5,5.875,7.375,1.3902191258184729e-15,3.1925,3.4166666666666665,3.2708333333333335,0.029999999999999895,-0.20000000000000034,-0.016666666666667142,3.25,1.75,4.5,-3,3.05,3.5,3,-0.1200000000000001,NA,-0
346,985.0999755859375,montane,forest,4,7.75,0,16,0.19999999999999996,2.92,NA,2.907142857142857,0.17199999999999988,NA,0.20571428571428568,10.75,5.25,19.5,2.2,3,3,3,0,0,0
347,792.4000244140625,montane,grassland,4,26.25,20.375,9.25,-2.2,3.385,3.3154761904761907,3.6875,0.047999999999998974,-0.22380952380952387,0.016666666666666417,1,0,0,-1.1999999999999997,NA,NA,NA,NA,NA,NA
348,597.0999755859375,montane,grassland,4,18.75,17.375,7.75,-1.7999999999999998,3.395,3.2654761904761904,3.916666666666667,-0.07200000000000005,-0.22571428571428562,-0.19999999999999982,2,4,0,-2.3999999999999995,4,4,NA,-3.0254908103179183e-16,-3.0254908103179183e-16,NA
349,765.20001220703125,montane,forest,4,6.5,0,11.125,-3.9720546451956367e-16,2.82,NA,2.78125,0.048000000000000216,NA,0.07499999999999982,9.75,2.25,22.5,-3.4000000000000004,3.0775,3,3.09375,-0.14200000000000035,1.5044600614860262e-15,-0.17500000000000016
350,555,montane,forest,4,18.25,2.25,37.625,-8.599999999999996,3.3325,3,3.2736111111111112,0.08599999999999958,1.5044600614860266e-15,0.016666666666665893,9.5,1,21.75,0.7999999999999993,3.24,4,3.220238095238095,-0.16399999999999967,NA,-0.1761904761904761
351,474.70001220703125,colline,grassland,3,17.666666666666668,9.666666666666666,13,-1.0000000000000062,3.3633333333333333,3.1805555555555554,3.9027777777777777,0.08999999999999937,0.3749999999999987,-0.1666666666666681,0,0,0,-0,NA,NA,NA,NA,NA,NA
352,915.70001220703125,montane,forest,4,3.75,0,8.625,-3.399999999999999,3.1675,NA,3.1666666666666665,0.16599999999999981,NA,0.16666666666666713,8.5,1.5,16,7.944109290391273e-16,3.0625,3,3.0625,0.05000000000000015,1.5044600614860266e-15,0.05000000000000015
353,912.5999755859375,montane,forest,4,15.75,3.75,25.875,1.7999999999999998,3.3775,3.75,3.4479166666666665,0.03800000000000062,5.483074473073448e-16,0.024999999999999994,9.5,5.75,14,-1.1999999999999997,3.14,3.1666666666666665,3.119047619047619,0.008000000000000004,0.13333333333333372,-0.019047619047618976
354,1149,montane,grassland,4,36,8.875,16,-2.3999999999999995,3.1975,3.2291666666666665,3.2,0.09000000000000004,0.1166666666666666,0.2400000000000002,9,3.25,12,-0.4000000000000003,3.0275,3.1666666666666665,3,-0.021999999999999704,-0.5000000000000009,-0
355,806.4000244140625,montane,forest,4,3,0,10,0.40000000000000013,3.325,NA,3.3229166666666665,-0.023999999999999303,NA,-0.025000000000000182,2.25,0,6.25,0.6000000000000002,3.125,NA,3.125,0.09999999999999981,NA,0.09999999999999981
356,596.5999755859375,montane,grassland,4,26,4.75,21.625,-2.3999999999999995,3.3775,3.7777777777777777,3.611458333333333,-0.05000000000000052,0.16666666666666574,-0.09749999999999996,1.25,0,0,-0.5999999999999999,NA,NA,NA,NA,NA,NA
357,1845.800048828125,subalpine,forest,4,16.25,0,14.5,-1.8000000000000014,2.36,NA,2.2291666666666665,0.016000000000000014,NA,-0.049999999999999996,19.25,5.5,33.75,2.1999999999999984,2.4925,1.9791666666666667,2.5950091575091574,0.006000000000000227,-0.34999999999999964,0.06904761904761933
358,2617.300048828125,alpine,grassland,5,55.4,2.6,14.1,0.19999999999999649,1.67,1.6,1.62,-0.03400000000000007,1.55845745212471e-16,-0.2399999999999998,14,4.8,9.2,0.20000000000000137,1.706,2.4,1.4428571428571428,-0.11399999999999995,-0.2999999999999995,-0.05714285714285711
359,2561.199951171875,alpine,unused,4,1.75,0,0,-0.5999999999999996,1.0566666666666666,NA,NA,-0.12142857142857162,NA,NA,7,4.5,1.75,-3.6000000000000005,1.2349999999999999,1.225,1.25,0.012000000000000167,0.019999999999999823,1.0000000000000007
360,2657.800048828125,alpine,unused,4,42.75,1.625,10,10.599999999999996,1.605,1.5833333333333333,1.7375,0.027999999999999577,0.24999999999999944,0.030000000000000162,16.25,2.75,8,7,1.5975000000000001,2.3333333333333335,1.4194444444444443,0.17799999999999983,-9.02980277095311e-16,0.0866666666666667
361,2520.300048828125,alpine,unused,4,24.5,1.125,7,1.191616393558691e-15,1.475,1.5,1.55,0.011999999999999919,-4.205924393521446e-16,-0.11999999999999983,7.5,1.25,4.5,2.4000000000000004,1.335,1.6666666666666667,1.2916666666666665,0.044000000000000046,NA,-0.0666666666666667
362,1671.5999755859375,subalpine,forest,4,19.75,0.625,26.25,2.1999999999999997,2.7399999999999998,2.5,2.6836805555555556,0.10800000000000001,NA,0.10805555555555575,16.75,3,27.75,-0.9999999999999984,2.5875,2,2.6458333333333335,0.09000000000000004,0.7999999999999999,0.04333333333333335
363,1031.9000244140625,colline,forest,4,36.5,17,33.125,-0.8000000000000028,3.4475,3.511111111111111,3.234090909090909,-0.11800000000000067,-0.4711111111111108,-0.007272727272727061,16,6.75,13.25,3.2,3.105,3.3,3.0125,-0.2159999999999996,0.49999999999999983,-0.3100000000000003
364,2104.699951171875,alpine,unused,4,31.25,2.125,31.25,-4.199999999999997,2.1775,2.8333333333333335,2.2013403263403264,0.08600000000000063,0.07142857142857108,0.037995337995338295,8.75,2.5,3.5,-0.19999999999999976,1.3375,1.5,1.2291666666666665,0.11000000000000007,0.4,-0.04999999999999999
365,1979.300048828125,alpine,grassland,4,45,5,18.5,3.1776437161565094e-15,2.205,2.875,2.05625,0.04399999999999958,1.737773907273091e-16,0.004999999999999887,14.25,11,12.5,1.0000000000000009,2.8925,3.0416666666666665,2.7476190476190476,0.0460000000000001,0.4999999999999995,-0.38857142857142857
366,1193.300048828125,montane,forest,5,36.4,0,50.1,-4.599999999999996,3.028,NA,2.9461361737677527,-0.03799999999999996,NA,0.009126984126984301,21.4,10.2,39.4,2.0000000000000027,2.962,3,2.9514705882352943,-0.01799999999999959,2.943699825358179e-16,-0.02352941176470529
367,1782.300048828125,alpine,grassland,4,68.25,2.625,47.25,-9.800000000000006,2.2649999999999997,2.125,2.30479797979798,0.13999999999999968,0.4999999999999998,0.011515151515151168,23.75,10.25,34,-2.5999999999999996,2.7475,2.6595238095238094,2.77724358974359,0.13400000000000015,0.17714285714285702,0.10128205128205145
368,1116.300048828125,montane,forest,4,35.25,4.375,38.875,-4.600000000000002,3.1475,3.5,3.1105769230769234,0.009999999999999964,-0,-0.060256410256410035,18.25,9,29.25,-4.200000000000001,3.01,2.9583333333333335,3,-0.027999999999999577,-0.2333333333333339,-0
369,1103.300048828125,montane,forest,4,3.25,0,9,1.7999999999999998,3.18,NA,3.2222222222222223,0.15428571428571353,NA,0.1666666666666662,14.75,6.75,25.25,0.19999999999999937,3.11,3.3333333333333335,3.0555555555555554,0.01600000000000019,-0.2666666666666671,0.08888888888888927
370,1145.5999755859375,montane,forest,5,12,0,19.7,2.7999999999999985,2.912,NA,2.9158333333333335,-0.046000000000000256,NA,-0.06416666666666716,14.2,9.6,29.4,3.399999999999999,2.95,2.8433333333333333,3,0.007999999999999965,0.019999999999999993,2.943699825358179e-16
371,1073.5,montane,grassland,4,29.5,13.5,25,-3.200000000000001,3.425,3.3708333333333336,3.712797619047619,-0.004000000000000269,-0.03999999999999932,-0.17261904761904726,1.75,2,0,-0.9999999999999998,4,4,NA,NA,NA,NA
372,981.5999755859375,montane,forest,4,7.5,0,11.125,6,2.8325,NA,2.729166666666667,0.12999999999999937,NA,0.21666666666666642,9,1.5,23.25,-3.2,3,3,3,-0,NA,-0
373,936.20001220703125,montane,forest,4,24.5,5,13.625,-5.199999999999998,3.1225,3.25,2.8291666666666666,-0.022000000000000415,-0.21428571428571447,-0.023333333333333428,12.5,0.75,32.75,-2.4,2.9125,3,2.9094155844155845,-0.014000000000000056,NA,-0.018961038961039376
374,901.20001220703125,montane,forest,4,38.75,21.75,50.25,-8.199999999999998,3.3325,3.4648809523809523,3.2376283846872083,0.04600000000000008,0.13190476190476214,-0.07507002801120474,11.5,3.5,24.25,1.9999999999999991,3.1725,3.5,3.1209415584415585,0.07400000000000001,0.4999999999999985,0.13961038961038985
375,711.29998779296875,montane,forest,4,7.25,0,11.625,-1.4,2.8325,NA,2.75625,0.13400000000000034,NA,0.19499999999999973,10,6.25,20.25,-4.399999999999999,3.02,3.0625,3,-0.015999999999999834,-0.049999999999999815,-0
376,742.20001220703125,montane,forest,4,6.75,0,10.375,1,2.8375,NA,2.739583333333333,0.13000000000000025,NA,0.20833333333333393,7,2.25,18,0.7999999999999998,3,3,3,0,-8.411848787042894e-16,0
377,633.5999755859375,montane,grassland,4,18.75,9.375,16.25,1.0000000000000016,3.45,3.75,3.6125,0.05599999999999934,0,0.020000000000000462,1.5,2,2.25,0.3999999999999999,3.223333333333333,4,3,0.0957142857142858,NA,-6.008463419316352e-16
378,476.20001220703125,montane,forest,4,7.5,0,14.875,1.2000000000000004,2.955,NA,2.9345238095238093,0.01199999999999972,NA,0.0295238095238091,10.25,1,27,-2.1999999999999997,3.0275,4,3.005050505050505,0.014000000000000061,NA,0.032323232323232705
379,694.20001220703125,montane,grassland,4,26,13,12.75,1.2000000000000008,3.2825,3.2416666666666667,3.6125,0.006000000000000046,-0.08000000000000007,-0.029999999999999707,1,0,0,0,NA,NA,NA,NA,NA,NA
380,897.5999755859375,montane,grassland,4,27.75,18.25,14,0.9999999999999986,3.38,3.4583333333333335,3.7375,-0.03599999999999994,0.03333333333333267,-0.023333333333333428,1.5,0,1,-0.40000000000000013,4,NA,4,NA,NA,NA
381,606.79998779296875,montane,forest,4,12,0,32.375,0.39999999999999925,3.4475,NA,3.5118506493506496,0.009999999999999256,NA,0.025844155844156266,4.25,0,7.5,0.9999999999999996,3,NA,3,-0,NA,-0
382,441.70001220703125,montane,grassland,4,24.75,10.75,25,12.999999999999996,3.4325,3.5833333333333335,3.591666666666667,-0.06199999999999991,-1.3386565065607305e-15,-0.08666666666666706,2.5,0,2.25,1.5999999999999999,3,NA,3,-4.806770735453081e-16,NA,-4.806770735453081e-16
383,2848.60009765625,alpine,unused,4,15.75,0.375,3.5,4.199999999999999,1.185,1.5,1.1666666666666667,0.116,NA,-0,4.5,1.5,1.25,-1.5999999999999996,1.0625,1.125,1,-0.14999999999999997,-0.29999999999999993,-0
384,3059.699951171875,alpine,unused,4,1.25,0,0,2.1999999999999993,1,NA,NA,5.014866871620085e-16,NA,NA,0.75,0,0,1.4,NA,NA,NA,NA,NA,NA
385,2746.800048828125,alpine,unused,4,14.5,0,2,2.8,1.13,NA,1.125,0.03999999999999985,NA,7.447602459741819e-17,11.5,3.25,4.75,-3.2,1.3375,1.5833333333333333,1.225,0.04599999999999989,0.3333333333333336,-0.13999999999999982
386,1645.199951171875,montane,grassland,4,49.75,5.75,34.125,5.3999999999999995,3.1275,3.9166666666666665,3.038971445221445,-0.026000000000000335,0.19999999999999982,0.05262237762237838,7,3,9.25,-3.999999999999999,3.775,4,3.7555555555555555,0.33999999999999986,6.686489162160117e-16,0.3333333333333323
387,2358.199951171875,alpine,grassland,5,42,1.2,11.5,1.8000000000000012,1.426,1.5,1.3964285714285714,0.002000000000000147,0,-0.028571428571428584,17,3.2,12.8,2.7999999999999994,1.3539999999999999,1.2,1.3235353535353536,0.027999999999999824,0.20000000000000004,-0.09929292929292928
388,1303.5999755859375,montane,grassland,3,39.666666666666664,4.666666666666667,32.5,-23.000000000000018,3.2333333333333334,3.5,3.228835978835979,-0.020000000000000857,4.3351249268345267e-16,-0.09920634920634995,4,2.6666666666666665,3.6666666666666665,-2.0000000000000004,3.875,4,3.6666666666666665,0.2500000000000001,1.0029733743240174e-15,NA
389,1027.699951171875,montane,forest,4,9.75,4,5.125,-0.6000000000000006,3.44,3.1875,3.375,0.05600000000000022,0.8499999999999998,0.10000000000000017,2,3,0,-0.39999999999999997,4,4,NA,-5.294608918056357e-16,-5.294608918056357e-16,NA
390,2556.10009765625,alpine,unused,4,14.5,0,1.375,2.000000000000001,1.2275,NA,1.0625,-0.030000000000000155,NA,0.049999999999999906,5.5,1,0.75,-1.6,1,1,1,0,0,NA
391,1955.5,subalpine,forest,5,11,1,14.7,-0.5999999999999998,2.5500000000000003,2.5,2.5423809523809524,0.08200000000000043,3.6553829820489665e-16,0.07428571428571445,15.2,3.8,23.8,0.9999999999999988,2.426,1.75,2.5505555555555555,-0.11200000000000011,0.5523809523809523,-0.22055555555555562
